No	FILE	CHROM	POP	DATASET	Watterson	Pi	Tajima_D	pn_ps
1803	SNAPE_UniFR	2L	PA_li_10_fall_SNAPE	North America_SNAPE	0.007165	0.007084	-0.046485	0.341195272
1804	SNAPE_UniFR	2R	PA_li_10_fall_SNAPE	North America_SNAPE	0.005835	0.005856	0.015151	0.340856101
1805	SNAPE_UniFR	3L	PA_li_10_fall_SNAPE	North America_SNAPE	0.006039	0.006044	0.003423	0.35290225
1806	SNAPE_UniFR	3R	PA_li_10_fall_SNAPE	North America_SNAPE	0.005167	0.005092	-0.059307	0.383373433
1807	SNAPE_UniFR	X	PA_li_10_fall_SNAPE	North America_SNAPE	0.0039885	0.0040435	0.0680405	0.333826879
1808	SNAPE_UniFR	2L	PA_li_11_frost_SNAPE	North America_SNAPE	0.007051	0.007005	-0.028383	0.330342061
1809	SNAPE_UniFR	2R	PA_li_11_frost_SNAPE	North America_SNAPE	0.005805	0.005783	-0.016089	0.330144644
1810	SNAPE_UniFR	3L	PA_li_11_frost_SNAPE	North America_SNAPE	0.006129	0.00605	-0.056532	0.335855452
1811	SNAPE_UniFR	3R	PA_li_11_frost_SNAPE	North America_SNAPE	0.005237	0.005118	-0.097878	0.368164063
1812	SNAPE_UniFR	X	PA_li_11_frost_SNAPE	North America_SNAPE	0.003944	0.004024	0.111341	0.302881431
1813	SNAPE_UniFR	2L	PA_li_11_spring_SNAPE	North America_SNAPE	0.006974	0.006958	-0.010113	0.325929739
1814	SNAPE_UniFR	2R	PA_li_11_spring_SNAPE	North America_SNAPE	0.005842	0.005834	-0.005181	0.319126295
1815	SNAPE_UniFR	3L	PA_li_11_spring_SNAPE	North America_SNAPE	0.005995	0.005982	-0.009115	0.333372558
1816	SNAPE_UniFR	3R	PA_li_11_spring_SNAPE	North America_SNAPE	0.005121	0.00504	-0.068576	0.359231338
1817	SNAPE_UniFR	X	PA_li_11_spring_SNAPE	North America_SNAPE	0.003865	0.003987	0.165764	0.307629472
1818	SNAPE_UniFR	2L	PA_li_12_fall_SNAPE	North America_SNAPE	0.007091	0.007009	-0.070531	0.312303755
1819	SNAPE_UniFR	2R	PA_li_12_fall_SNAPE	North America_SNAPE	0.005869	0.005794	-0.076071	0.310873161
1820	SNAPE_UniFR	3L	PA_li_12_fall_SNAPE	North America_SNAPE	0.006054	0.005953	-0.097843	0.317788101
1821	SNAPE_UniFR	3R	PA_li_12_fall_SNAPE	North America_SNAPE	0.005026	0.004948	-0.093531	0.347017437
1822	SNAPE_UniFR	X	PA_li_12_fall_SNAPE	North America_SNAPE	0.00401	0.004021	0.027507	0.2763596
1823	SNAPE_UniFR	2L	PA_li_12_spring_SNAPE	North America_SNAPE	0.00702	0.007024	0.002842	0.320603212
1824	SNAPE_UniFR	2R	PA_li_12_spring_SNAPE	North America_SNAPE	0.005863	0.005873	0.007304	0.315530886
1825	SNAPE_UniFR	3L	PA_li_12_spring_SNAPE	North America_SNAPE	0.005978	0.005947	-0.022645	0.322843954
1826	SNAPE_UniFR	3R	PA_li_12_spring_SNAPE	North America_SNAPE	0.005252	0.005121	-0.106548	0.351073149
1827	SNAPE_UniFR	X	PA_li_12_spring_SNAPE	North America_SNAPE	0.0039535	0.004025	0.0939775	0.299870834
1828	SNAPE_UniFR	2L	PA_li_12_sum_SNAPE	North America_SNAPE	0.007105	0.007081	-0.014975	0.324358851
1829	SNAPE_UniFR	2R	PA_li_12_sum_SNAPE	North America_SNAPE	0.005818	0.00578	-0.030053	0.32148864
1830	SNAPE_UniFR	3L	PA_li_12_sum_SNAPE	North America_SNAPE	0.006055	0.00597	-0.063134	0.329281067
1831	SNAPE_UniFR	3R	PA_li_12_sum_SNAPE	North America_SNAPE	0.005091	0.004977	-0.101499	0.360244989
1832	SNAPE_UniFR	X	PA_li_12_sum_SNAPE	North America_SNAPE	0.003904	0.003967	0.07458	0.300176634
1833	SNAPE_Bern	2L	PA_li_13_spring_SNAPE	North America_SNAPE	0.006555	0.006891	0.208297	0.319138441
1834	SNAPE_Bern	2R	PA_li_13_spring_SNAPE	North America_SNAPE	0.005504	0.005768	0.196234	0.318464304
1835	SNAPE_UniFR	3L	PA_li_13_spring_SNAPE	North America_SNAPE	0.005646	0.00588	0.168598	0.325091845
1836	SNAPE_Bern	3R	PA_li_13_spring_SNAPE	North America_SNAPE	0.004835	0.004944	0.092029	0.351207872
1837	SNAPE_Bern	X	PA_li_13_spring_SNAPE	North America_SNAPE	0.00383	0.003967	0.183059	0.311836992
1838	SNAPE_Bern	2L	PA_li_14_fall_SNAPE	North America_SNAPE	0.007226	0.007159	-0.035102	0.315836278
1839	SNAPE_Bern	2R	PA_li_14_fall_SNAPE	North America_SNAPE	0.005983	0.005938	-0.028387	0.312662752
1840	SNAPE_Bern	3L	PA_li_14_fall_SNAPE	North America_SNAPE	0.006178	0.006022	-0.096466	0.327530747
1841	SNAPE_Bern	3R	PA_li_14_fall_SNAPE	North America_SNAPE	0.005364	0.005134	-0.163665	0.346949687
1842	SNAPE_Bern	X	PA_li_14_fall_SNAPE	North America_SNAPE	0.004075	0.00406	-0.016493	0.307430957
1843	SNAPE_Bern	2L	PA_li_14_spring_SNAPE	North America_SNAPE	0.007305	0.007254	-0.030651	0.319350279
1844	SNAPE_Bern	2R	PA_li_14_spring_SNAPE	North America_SNAPE	0.005995	0.005895	-0.073283	0.316231615
1845	SNAPE_Bern	3L	PA_li_14_spring_SNAPE	North America_SNAPE	0.006187	0.006046	-0.09972	0.325282998
1846	SNAPE_Bern	3R	PA_li_14_spring_SNAPE	North America_SNAPE	0.005286	0.0051	-0.155307	0.350880083
1847	SNAPE_Bern	X	PA_li_14_spring_SNAPE	North America_SNAPE	0.0041	0.004117	0.023817	0.296852909
1848	SNAPE_Bern	2L	PA_li_15_fall_SNAPE	North America_SNAPE	0.007132	0.007118	-0.007534	0.320761599
1849	SNAPE_Bern	2R	PA_li_15_fall_SNAPE	North America_SNAPE	0.005904	0.005886	-0.012216	0.315895426
1850	SNAPE_Bern	3L	PA_li_15_fall_SNAPE	North America_SNAPE	0.006036	0.006043	0.004648	0.330392675
1851	SNAPE_Bern	3R	PA_li_15_fall_SNAPE	North America_SNAPE	0.005122	0.005018	-0.07806	0.350110275
1852	SNAPE_Bern	X	PA_li_15_fall_SNAPE	North America_SNAPE	0.004015	0.004051	0.041778	0.31034139
1853	SNAPE_Bern	2L	PA_st_14_fall_SNAPE	North America_SNAPE	0.007101	0.007177	0.043636	0.319949311
1854	SNAPE_Bern	2R	PA_st_14_fall_SNAPE	North America_SNAPE	0.005963	0.00596	-0.001601	0.321456057
1855	SNAPE_Bern	3L	PA_st_14_fall_SNAPE	North America_SNAPE	0.006107	0.005989	-0.077648	0.32933384
1856	SNAPE_Bern	3R	PA_st_14_fall_SNAPE	North America_SNAPE	0.005181	0.005026	-0.121242	0.35347646
1857	SNAPE_UniFR	X	PA_st_14_fall_SNAPE	North America_SNAPE	0.0040405	0.004052	0.0147525	0.307374987
1858	SNAPE_Bern	2L	PA_st_14_spring_SNAPE	North America_SNAPE	0.006443	0.006991	0.332643	0.321922762
1859	SNAPE_Bern	2R	PA_st_14_spring_SNAPE	North America_SNAPE	0.005497	0.005719	0.160301	0.322634731
1860	SNAPE_Bern	3L	PA_st_14_spring_SNAPE	North America_SNAPE	0.005551	0.005815	0.186432	0.331384235
1861	SNAPE_Bern	3R	PA_st_14_spring_SNAPE	North America_SNAPE	0.004627	0.004764	0.116739	0.354124924
1862	SNAPE_UniFR	X	PA_st_14_spring_SNAPE	North America_SNAPE	0.003685	0.0038295	0.188979	0.308521533
1863	SNAPE_Bern	2L	PA_st_15_spring_SNAPE	North America_SNAPE	0.006949	0.007007	0.033472	0.316112398
1864	SNAPE_Bern	2R	PA_st_15_spring_SNAPE	North America_SNAPE	0.0058	0.005788	-0.008357	0.315142358
1865	SNAPE_Bern	3L	PA_st_15_spring_SNAPE	North America_SNAPE	0.00595	0.005904	-0.031145	0.32951612
1866	SNAPE_Bern	3R	PA_st_15_spring_SNAPE	North America_SNAPE	0.005173	0.005028	-0.113149	0.354798695
1867	SNAPE_UniFR	X	PA_st_15_spring_SNAPE	North America_SNAPE	0.0040055	0.0040205	0.0187855	0.30761876
1868	SNAPE_UniFR	2L	PO_Brz_15_12_SNAPE	Europe_SNAPE	0.00664	0.006631	-0.005861	0.339675503
1869	SNAPE_UniFR	2R	PO_Brz_15_12_SNAPE	Europe_SNAPE	0.005298	0.00535	0.040166	0.325527805
1870	SNAPE_UniFR	3L	PO_Brz_15_12_SNAPE	Europe_SNAPE	0.004996	0.005168	0.141981	0.351121238
1871	SNAPE_UniFR	3R	PO_Brz_15_12_SNAPE	Europe_SNAPE	0.004329	0.004312	-0.015492	0.363461612
1872	SNAPE_UniFR	X	PO_Brz_15_12_SNAPE	Europe_SNAPE	0.003525	0.003609	0.115226	0.315887602
1873	SNAPE_UniFR	2L	PO_Brz_16_17_SNAPE	Europe_SNAPE	0.006826	0.006819	-0.004176	0.319054917
1874	SNAPE_UniFR	2R	PO_Brz_16_17_SNAPE	Europe_SNAPE	0.005054	0.005094	0.032757	0.315875111
1875	SNAPE_UniFR	3L	PO_Brz_16_17_SNAPE	Europe_SNAPE	0.004929	0.005063	0.110828	0.329010102
1876	SNAPE_UniFR	3R	PO_Brz_16_17_SNAPE	Europe_SNAPE	0.004364	0.004303	-0.056593	0.355669097
1877	SNAPE_UniFR	X	PO_Brz_16_17_SNAPE	Europe_SNAPE	0.003507	0.003558	0.07089	0.317216634
1878	SNAPE_UniFR	2L	PO_Gda_16_16_SNAPE	Europe_SNAPE	0.006298	0.006456	0.10396	0.318374643
1879	SNAPE_UniFR	2R	PO_Gda_16_16_SNAPE	Europe_SNAPE	0.004689	0.004947	0.227863	0.318275939
1880	SNAPE_UniFR	3L	PO_Gda_16_16_SNAPE	Europe_SNAPE	0.004785	0.005046	0.226815	0.328456276
1881	SNAPE_UniFR	3R	PO_Gda_16_16_SNAPE	Europe_SNAPE	0.004278	0.004395	0.113258	0.353804903
1882	SNAPE_UniFR	X	PO_Gda_16_16_SNAPE	Europe_SNAPE	0.003258	0.003391	0.204685	0.308873614
1883	SNAPE_UniFR	2L	PT_Rec_15_16_SNAPE	Europe_SNAPE	0.00691	0.006818	-0.074339	0.321326921
1884	SNAPE_UniFR	2R	PT_Rec_15_16_SNAPE	Europe_SNAPE	0.005482	0.005457	-0.023436	0.310367364
1885	SNAPE_UniFR	3L	PT_Rec_15_16_SNAPE	Europe_SNAPE	0.006182	0.006042	-0.125455	0.320374294
1886	SNAPE_UniFR	3R	PT_Rec_15_16_SNAPE	Europe_SNAPE	0.005363	0.005156	-0.207196	0.335086451
1887	SNAPE_UniFR	X	PT_Rec_15_16_SNAPE	Europe_SNAPE	0.003303	0.003442	0.276953	0.317353938
1888	SNAPE_UniFR	2L	PT_Rec_16_18_SNAPE	Europe_SNAPE	0.007124	0.006945	-0.10077	0.31607726
1889	SNAPE_UniFR	2R	PT_Rec_16_18_SNAPE	Europe_SNAPE	0.005396	0.005189	-0.152681	0.313175078
1890	SNAPE_UniFR	3L	PT_Rec_16_18_SNAPE	Europe_SNAPE	0.006214	0.005813	-0.258424	0.327210581
1891	SNAPE_UniFR	3R	PT_Rec_16_18_SNAPE	Europe_SNAPE	0.005669	0.005042	-0.441268	0.345930729
1892	SNAPE_UniFR	X	PT_Rec_16_18_SNAPE	Europe_SNAPE	0.003643	0.003564	-0.100759	0.319781306
1893	SNAPE_UniFR	2L	RS_Kal_16_28_SNAPE	Europe_SNAPE	0.005416	0.005461	0.035418	0.318420553
1894	SNAPE_UniFR	2R	RS_Kal_16_28_SNAPE	Europe_SNAPE	0.004654	0.004816	0.14723	0.311915466
1895	SNAPE_UniFR	3L	RS_Kal_16_28_SNAPE	Europe_SNAPE	0.004725	0.004892	0.14949	0.326070862
1896	SNAPE_UniFR	3R	RS_Kal_16_28_SNAPE	Europe_SNAPE	0.004058	0.004096	0.039281	0.355111345
1897	SNAPE_UniFR	X	RS_Kal_16_28_SNAPE	Europe_SNAPE	0.003174	0.003295	0.190283	0.309302176
1898	SNAPE_UniFR	2L	RS_Kal_16_29_SNAPE	Europe_SNAPE	0.005793	0.005703	-0.062777	0.314960389
1899	SNAPE_UniFR	2R	RS_Kal_16_29_SNAPE	Europe_SNAPE	0.004772	0.004881	0.091736	0.312983692
1900	SNAPE_UniFR	3L	RS_Kal_16_29_SNAPE	Europe_SNAPE	0.004994	0.005055	0.049361	0.327160923
1901	SNAPE_UniFR	3R	RS_Kal_16_29_SNAPE	Europe_SNAPE	0.004314	0.004253	-0.057491	0.352509306
1902	SNAPE_UniFR	X	RS_Kal_16_29_SNAPE	Europe_SNAPE	0.00321	0.003338	0.191817	0.302547975
1903	SNAPE_UniFR	2L	RS_Sla_16_30_SNAPE	Europe_SNAPE	0.005537	0.0055	-0.028754	0.317631395
1904	SNAPE_UniFR	2R	RS_Sla_16_30_SNAPE	Europe_SNAPE	0.004975	0.005016	0.034996	0.316176703
1905	SNAPE_UniFR	3L	RS_Sla_16_30_SNAPE	Europe_SNAPE	0.004849	0.004959	0.0984	0.331198987
1906	SNAPE_UniFR	3R	RS_Sla_16_30_SNAPE	Europe_SNAPE	0.004185	0.004218	0.033354	0.357103543
1907	SNAPE_UniFR	X	RS_Sla_16_30_SNAPE	Europe_SNAPE	0.003214	0.003346	0.219423	0.306961399
1908	SNAPE_UniFR	2L	RS_Sla_16_31_SNAPE	Europe_SNAPE	0.005632	0.005551	-0.062122	0.319776813
1909	SNAPE_UniFR	2R	RS_Sla_16_31_SNAPE	Europe_SNAPE	0.004743	0.004869	0.113266	0.314699592
1910	SNAPE_UniFR	3L	RS_Sla_16_31_SNAPE	Europe_SNAPE	0.004922	0.005002	0.070535	0.328475413
1911	SNAPE_UniFR	3R	RS_Sla_16_31_SNAPE	Europe_SNAPE	0.003996	0.00406	0.068427	0.357351996
1912	SNAPE_UniFR	X	RS_Sla_16_31_SNAPE	Europe_SNAPE	0.003188	0.003307	0.198863	0.312211526
1913	SNAPE_UniFR	2L	RU_Ale_15_55_SNAPE	Europe_SNAPE	0.004284	0.005172	0.883845	0.341049265
1914	SNAPE_UniFR	2R	RU_Ale_15_55_SNAPE	Europe_SNAPE	0.003227	0.004254	1.33424	0.327735857
1915	SNAPE_UniFR	3L	RU_Ale_15_55_SNAPE	Europe_SNAPE	0.003407	0.004367	1.202323	0.340118871
1916	SNAPE_UniFR	3R	RU_Ale_15_55_SNAPE	Europe_SNAPE	0.002698	0.003539	1.314958	0.368380183
1917	SNAPE_UniFR	X	RU_Ale_15_55_SNAPE	Europe_SNAPE	0.001321	0.001783	1.860785	0.298687424
1918	SNAPE_UniFR	2L	RU_Ale_16_22_SNAPE	Europe_SNAPE	0.006655	0.00651	-0.092972	0.320898119
1919	SNAPE_UniFR	2R	RU_Ale_16_22_SNAPE	Europe_SNAPE	0.005427	0.005462	0.027415	0.317576897
1920	SNAPE_UniFR	3L	RU_Ale_16_22_SNAPE	Europe_SNAPE	0.005346	0.005309	-0.029456	0.330673643
1921	SNAPE_UniFR	3R	RU_Ale_16_22_SNAPE	Europe_SNAPE	0.004613	0.004458	-0.143408	0.357060482
1922	SNAPE_UniFR	X	RU_Ale_16_22_SNAPE	Europe_SNAPE	0.003627	0.003671	0.062601	0.313969897
1923	SNAPE_Bern	2L	RU_tul_15_37_SNAPE	Europe_SNAPE	0.005723	0.006106	0.266151	0.332971586
1924	SNAPE_Bern	2R	RU_tul_15_37_SNAPE	Europe_SNAPE	0.004164	0.004673	0.48104	0.321509263
1925	SNAPE_Bern	3L	RU_tul_15_37_SNAPE	Europe_SNAPE	0.004484	0.004853	0.32794	0.342772665
1926	SNAPE_Bern	3R	RU_tul_15_37_SNAPE	Europe_SNAPE	0.003821	0.004044	0.231001	0.360598358
1927	SNAPE_Bern	X	RU_tul_15_37_SNAPE	Europe_SNAPE	0.00292	0.003105	0.299362	0.302888542
1928	SNAPE_Bern	2L	RU_val_15_36_SNAPE	Europe_SNAPE	0.006092	0.006424	0.225865	0.359903069
1929	SNAPE_Bern	2R	RU_val_15_36_SNAPE	Europe_SNAPE	0.004731	0.005108	0.32276	0.344268244
1930	SNAPE_Bern	3L	RU_val_15_36_SNAPE	Europe_SNAPE	0.004618	0.005087	0.419925	0.368552686
1931	SNAPE_Bern	3R	RU_val_15_36_SNAPE	Europe_SNAPE	0.003941	0.004321	0.39317	0.391139445
1932	SNAPE_Bern	X	RU_val_15_36_SNAPE	Europe_SNAPE	0.003085	0.003462	0.603578	0.313535293
1933	SNAPE_Bern	2L	RU_val_15_38_SNAPE	Europe_SNAPE	0.005712	0.005991	0.197254	0.35313813
1934	SNAPE_Bern	2R	RU_val_15_38_SNAPE	Europe_SNAPE	0.004565	0.005033	0.408422	0.338971749
1935	SNAPE_Bern	3L	RU_val_15_38_SNAPE	Europe_SNAPE	0.004096	0.004807	0.701171	0.359834753
1936	SNAPE_Bern	3R	RU_val_15_38_SNAPE	Europe_SNAPE	0.003522	0.004136	0.69513	0.377419748
1937	SNAPE_Bern	X	RU_val_15_38_SNAPE	Europe_SNAPE	0.003111	0.003453	0.528207	0.314905227
1938	SNAPE_Bern	2L	RU_Val_16_19_SNAPE	Europe_SNAPE	0.006604	0.006393	-0.132334	0.314831131
1939	SNAPE_Bern	2R	RU_Val_16_19_SNAPE	Europe_SNAPE	0.004933	0.00505	0.098506	0.31532824
1940	SNAPE_Bern	3L	RU_Val_16_19_SNAPE	Europe_SNAPE	0.0055	0.005378	-0.092207	0.328383781
1941	SNAPE_Bern	3R	RU_Val_16_19_SNAPE	Europe_SNAPE	0.004438	0.004332	-0.099347	0.357760764
1942	SNAPE_Bern	X	RU_Val_16_19_SNAPE	Europe_SNAPE	0.00362	0.003646	0.035324	0.316544266
1943	SNAPE_Bern	2L	RU_Val_16_20_SNAPE	Europe_SNAPE	0.005865	0.005767	-0.068477	0.317837586
1944	SNAPE_Bern	2R	RU_Val_16_20_SNAPE	Europe_SNAPE	0.005258	0.005298	0.03074	0.318998415
1945	SNAPE_Bern	3L	RU_Val_16_20_SNAPE	Europe_SNAPE	0.005109	0.005157	0.038717	0.327959481
1946	SNAPE_Bern	3R	RU_Val_16_20_SNAPE	Europe_SNAPE	0.004342	0.004305	-0.035367	0.359952677
1947	SNAPE_Bern	X	RU_Val_16_20_SNAPE	Europe_SNAPE	0.003459	0.003564	0.149492	0.318371982
1948	SNAPE_Bern	2L	RU_Val_16_21_SNAPE	Europe_SNAPE	0.00454	0.005254	0.631763	0.315278901
1949	SNAPE_Bern	2R	RU_Val_16_21_SNAPE	Europe_SNAPE	0.003707	0.004553	0.916294	0.315787634
1950	SNAPE_Bern	3L	RU_Val_16_21_SNAPE	Europe_SNAPE	0.003849	0.004651	0.838179	0.329469461
1951	SNAPE_Bern	3R	RU_Val_16_21_SNAPE	Europe_SNAPE	0.003128	0.003809	0.874608	0.356805695
1952	SNAPE_Bern	X	RU_Val_16_21_SNAPE	Europe_SNAPE	0.002341	0.002854	1.024152	0.30465921
1953	SNAPE_Bern	2L	SC_eu_10_spring_SNAPE	North America_SNAPE	0.007042	0.00731	0.153724	0.348163054
1954	SNAPE_Bern	2R	SC_eu_10_spring_SNAPE	North America_SNAPE	0.005576	0.005811	0.16728	0.33999331
1955	SNAPE_Bern	3L	SC_eu_10_spring_SNAPE	North America_SNAPE	0.006009	0.006132	0.082765	0.359808
1956	SNAPE_Bern	3R	SC_eu_10_spring_SNAPE	North America_SNAPE	0.005256	0.00531	0.041285	0.386806966
1957	SNAPE_Bern	X	SC_eu_10_spring_SNAPE	North America_SNAPE	0.003893	0.00404	0.180936	0.326091915
1958	SNAPE_Bern	2L	SE_Lun_14_30_SNAPE	Europe_SNAPE	0.006482	0.006427	-0.037045	0.323112518
1959	SNAPE_Bern	2R	SE_Lun_14_30_SNAPE	Europe_SNAPE	0.005318	0.005331	0.010622	0.322868502
1960	SNAPE_Bern	3L	SE_Lun_14_30_SNAPE	Europe_SNAPE	0.005418	0.005415	-0.00282	0.329580253
1961	SNAPE_Bern	3R	SE_Lun_14_30_SNAPE	Europe_SNAPE	0.004762	0.00463	-0.121808	0.362199499
1962	SNAPE_Bern	X	SE_Lun_14_30_SNAPE	Europe_SNAPE	0.003685	0.003699	0.021521	0.29863451
1963	SNAPE_Bern	2L	SE_Lun_15_14_SNAPE	Europe_SNAPE	0.00654	0.006547	0.004894	0.341451866
1964	SNAPE_Bern	2R	SE_Lun_15_14_SNAPE	Europe_SNAPE	0.005172	0.005329	0.12327	0.336815458
1965	SNAPE_Bern	3L	SE_Lun_15_14_SNAPE	Europe_SNAPE	0.005466	0.005496	0.022719	0.350288077
1966	SNAPE_Bern	3R	SE_Lun_15_14_SNAPE	Europe_SNAPE	0.004736	0.004624	-0.09614	0.378868767
1967	SNAPE_Bern	X	SE_Lun_15_14_SNAPE	Europe_SNAPE	0.00364	0.003717	0.103503	0.326230022
1968	SNAPE_UniFR	2L	SE_Lun_15_15_SNAPE	Europe_SNAPE	0.005858	0.005982	0.085413	0.346382979
1969	SNAPE_UniFR	2R	SE_Lun_15_15_SNAPE	Europe_SNAPE	0.004814	0.005134	0.265587	0.333367209
1970	SNAPE_UniFR	3L	SE_Lun_15_15_SNAPE	Europe_SNAPE	0.00518	0.005339	0.124192	0.350838149
1971	SNAPE_UniFR	3R	SE_Lun_15_15_SNAPE	Europe_SNAPE	0.004389	0.004454	0.059182	0.379341567
1972	SNAPE_UniFR	X	SE_Lun_15_15_SNAPE	Europe_SNAPE	0.003395	0.003562	0.23603	0.321864741
1973	SNAPE_UniFR	2L	TR_Yes_15_3_SNAPE	Europe_SNAPE	0.006351	0.006269	-0.053108	0.335899024
1974	SNAPE_UniFR	2R	TR_Yes_15_3_SNAPE	Europe_SNAPE	0.004989	0.005163	0.142108	0.325116804
1975	SNAPE_UniFR	3L	TR_Yes_15_3_SNAPE	Europe_SNAPE	0.005092	0.005273	0.147025	0.350809265
1976	SNAPE_UniFR	3R	TR_Yes_15_3_SNAPE	Europe_SNAPE	0.004606	0.004526	-0.071239	0.37330612
1977	SNAPE_UniFR	X	TR_Yes_15_3_SNAPE	Europe_SNAPE	0.003512	0.00363	0.170406	0.317871094
1978	SNAPE_UniFR	2L	TR_Yes_15_4_SNAPE	Europe_SNAPE	0.006565	0.006544	-0.017248	0.337473697
1979	SNAPE_UniFR	2R	TR_Yes_15_4_SNAPE	Europe_SNAPE	0.005003	0.005145	0.143084	0.334277143
1980	SNAPE_UniFR	3L	TR_Yes_15_4_SNAPE	Europe_SNAPE	0.00537	0.005445	0.072372	0.346527124
1981	SNAPE_UniFR	3R	TR_Yes_15_4_SNAPE	Europe_SNAPE	0.004837	0.004743	-0.099613	0.373505484
1982	SNAPE_UniFR	X	TR_Yes_15_4_SNAPE	Europe_SNAPE	0.003608	0.003687	0.164511	0.301963767
1983	SNAPE_UniFR	2L	TR_Yes_15_5_SNAPE	Europe_SNAPE	0.006617	0.006537	-0.048377	0.341161624
1984	SNAPE_UniFR	2R	TR_Yes_15_5_SNAPE	Europe_SNAPE	0.005069	0.005159	0.069793	0.326327396
1985	SNAPE_UniFR	3L	TR_Yes_15_5_SNAPE	Europe_SNAPE	0.00548	0.005437	-0.030915	0.344892463
1986	SNAPE_UniFR	3R	TR_Yes_15_5_SNAPE	Europe_SNAPE	0.005066	0.004854	-0.16529	0.37082679
1987	SNAPE_UniFR	X	TR_Yes_15_5_SNAPE	Europe_SNAPE	0.003613	0.003686	0.09503	0.319124859
1988	SNAPE_UniFR	2L	TR_Yes_15_6_SNAPE	Europe_SNAPE	0.006727	0.006877	0.089382	0.337855706
1989	SNAPE_UniFR	2R	TR_Yes_15_6_SNAPE	Europe_SNAPE	0.004963	0.005144	0.144703	0.323738833
1990	SNAPE_UniFR	3L	TR_Yes_15_6_SNAPE	Europe_SNAPE	0.00557	0.005573	0.001698	0.343710157
1991	SNAPE_UniFR	3R	TR_Yes_15_6_SNAPE	Europe_SNAPE	0.004786	0.004676	-0.091204	0.363698188
1992	SNAPE_UniFR	X	TR_Yes_15_6_SNAPE	Europe_SNAPE	0.00352	0.003646	0.168149	0.316506718
1993	SNAPE_UniFR	2L	TR_Yes_15_7_SNAPE	Europe_SNAPE	0.006703	0.006615	-0.164055	0.250341494
1994	SNAPE_UniFR	2R	TR_Yes_15_7_SNAPE	Europe_SNAPE	0.005849	0.005759	-0.173522	0.252285481
1995	SNAPE_UniFR	3L	TR_Yes_15_7_SNAPE	Europe_SNAPE	0.005809	0.005747	-0.132613	0.250776641
1996	SNAPE_UniFR	3R	TR_Yes_15_7_SNAPE	Europe_SNAPE	0.00516	0.005055	-0.242132	0.25895209
1997	SNAPE_UniFR	X	TR_Yes_15_7_SNAPE	Europe_SNAPE	0.004337	0.004241	-0.655922	0.202109561
1998	SNAPE_UniFR	2L	TR_Yes_15_8_SNAPE	Europe_SNAPE	0.006688	0.006471	-0.128268	0.33458554
1999	SNAPE_UniFR	2R	TR_Yes_15_8_SNAPE	Europe_SNAPE	0.00515	0.005195	0.033872	0.315243576
2000	SNAPE_UniFR	3L	TR_Yes_15_8_SNAPE	Europe_SNAPE	0.005557	0.00547	-0.062121	0.338318484
2001	SNAPE_UniFR	3R	TR_Yes_15_8_SNAPE	Europe_SNAPE	0.004957	0.004664	-0.23354	0.358910212
2002	SNAPE_UniFR	X	TR_Yes_15_8_SNAPE	Europe_SNAPE	0.003656	0.003703	0.060164	0.319290057
2003	SNAPE_UniFR	2L	TR_Yes_16_39_SNAPE	Europe_SNAPE	0.006605	0.006374	-0.153404	0.320753194
2004	SNAPE_UniFR	2R	TR_Yes_16_39_SNAPE	Europe_SNAPE	0.005167	0.005165	-0.001598	0.315193932
2005	SNAPE_UniFR	3L	TR_Yes_16_39_SNAPE	Europe_SNAPE	0.005551	0.005443	-0.086273	0.329264446
2006	SNAPE_UniFR	3R	TR_Yes_16_39_SNAPE	Europe_SNAPE	0.004967	0.004692	-0.242782	0.355046398
2007	SNAPE_UniFR	X	TR_Yes_16_39_SNAPE	Europe_SNAPE	0.003671	0.003682	0.016747	0.317222355
2008	SNAPE_UniFR	2L	TR_Yes_16_40_SNAPE	Europe_SNAPE	0.006205	0.006015	-0.135169	0.327381125
2009	SNAPE_UniFR	2R	TR_Yes_16_40_SNAPE	Europe_SNAPE	0.005179	0.005153	-0.021377	0.323142094
2010	SNAPE_UniFR	3L	TR_Yes_16_40_SNAPE	Europe_SNAPE	0.005289	0.005272	-0.014376	0.333125595
2011	SNAPE_UniFR	3R	TR_Yes_16_40_SNAPE	Europe_SNAPE	0.005027	0.004774	-0.221659	0.361863391
2012	SNAPE_UniFR	X	TR_Yes_16_40_SNAPE	Europe_SNAPE	0.003648	0.003685	0.057253	0.315401223
2013	SNAPE_UniFR	2L	TR_Yes_16_41_SNAPE	Europe_SNAPE	0.006647	0.006332	-0.19659	0.317158279
2014	SNAPE_UniFR	2R	TR_Yes_16_41_SNAPE	Europe_SNAPE	0.005305	0.005214	-0.070724	0.319816514
2015	SNAPE_UniFR	3L	TR_Yes_16_41_SNAPE	Europe_SNAPE	0.005555	0.005409	-0.10909	0.329175218
2016	SNAPE_UniFR	3R	TR_Yes_16_41_SNAPE	Europe_SNAPE	0.005183	0.004846	-0.269433	0.355580582
2017	SNAPE_UniFR	X	TR_Yes_16_41_SNAPE	Europe_SNAPE	0.003715	0.003712	-0.003495	0.326646587
2018	SNAPE_Bern	2L	TR_Yes_16_42_SNAPE	Europe_SNAPE	0.006877	0.006687	-0.119797	0.321258907
2019	SNAPE_Bern	2R	TR_Yes_16_42_SNAPE	Europe_SNAPE	0.00513	0.005145	0.01235	0.317668775
